county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,
Niagara,Lockport/004/2,President,,LBT,Gary Johnson,2,,,,,,,,,,,,,,
Niagara,Lockport/004/3,President,,LBT,Gary Johnson,3,,,,,,,,,,,,,,
Niagara,Lockport/004/4,President,,LBT,Gary Johnson,5,,,,,,,,,,,,,,
Niagara,Lockport/004,President,,LBT,Gary Johnson,17,,,,,,,,,,,,,,
Niagara,Lockport/004/1,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lockport/004/2,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lockport/004/3,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lockport/004/4,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lockport/004,President,,,Evan McMullin,0,,,,,,,,,,,,,,
Niagara,Lockport/004/1,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Lockport/004/2,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Lockport/004/3,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Lockport/004/4,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Lockport/004,President,,,Darryl Castle,0,,,,,,,,,,,,,,
Niagara,Lockport/004/1,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Lockport/004/2,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Lockport/004/3,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Lockport/004/4,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Lockport/004,President,,,Tom Hoeflidg,0,,,,,,,,,,,,,,
Niagara,Lockport/004/1,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Lockport/004/2,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Lockport/004/3,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Lockport/004/4,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Lockport/004,President,,,Chris Keniston,0,,,,,,,,,,,,,,
Niagara,Lockport/004/1,President,,,Scattering,2,,,,,,,,,,,,,,
Niagara,Lockport/004/2,President,,,Scattering,4,,,,,,,,,,,,,,
Niagara,Lockport/004/3,President,,,Scattering,5,,,,,,,,,,,,,,
Niagara,Lockport/004/4,President,,,Scattering,3,,,,,,,,,,,,,,
Niagara,Lockport/004,President,,,Scattering,14,,,,,,,,,,,,,,
Niagara,Lockport/004/1,President,,,Blanks,5,,,,,,,,,,,,,,
Niagara,Lockport/004/2,President,,,Blanks,3,,,,,,,,,,,,,,
Niagara,Lockport/004/3,President,,,Blanks,4,,,,,,,,,,,,,,
Niagara,Lockport/004/4,President,,,Blanks,1,,,,,,,,,,,,,,
Niagara,Lockport/004,President,,,Blanks,13,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,,Ballots Cast,340,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,,Ballots Cast,450,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,,Ballots Cast,690,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,,Ballots Cast,347,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,,Ballots Cast,1827,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,DEM,Hillary Clinton,150,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,DEM,Hillary Clinton,164,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,DEM,Hillary Clinton,280,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,DEM,Hillary Clinton,161,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,DEM,Hillary Clinton,755,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,REP,Donald J. Trump,142,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,REP,Donald J. Trump,204,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,REP,Donald J. Trump,307,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,REP,Donald J. Trump,127,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,REP,Donald J. Trump,780,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,CON,Donald J. Trump,20,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,CON,Donald J. Trump,38,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,CON,Donald J. Trump,37,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,CON,Donald J. Trump,26,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,CON,Donald J. Trump,121,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,GRE,Jill Stein,7,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,GRE,Jill Stein,5,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,GRE,Jill Stein,12,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,GRE,Jill Stein,10,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,GRE,Jill Stein,34,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,WOR,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,WOR,Hillary Clinton,8,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,WOR,Hillary Clinton,10,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,WOR,Hillary Clinton,7,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,WOR,Hillary Clinton,28,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,IND,Gary Johnson,11,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,IND,Gary Johnson,13,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,IND,Gary Johnson,18,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,IND,Gary Johnson,7,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,IND,Gary Johnson,49,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,WEP,Hillary Clinton,1,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,WEP,Hillary Clinton,2,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,WEP,Hillary Clinton,4,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,WEP,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,WEP,Hillary Clinton,10,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,LBT,Gary Johnson,2,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,LBT,Gary Johnson,11,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,LBT,Gary Johnson,12,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,LBT,Gary Johnson,2,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,LBT,Gary Johnson,27,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,,Evan McMullin,1,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,,Evan McMullin,1,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,,Darryl Castle,0,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,,Tom Hoeflidg,0,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,,Chris Keniston,0,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,,Scattering,2,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,,Scattering,1,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,,Scattering,5,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,,Scattering,4,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,,Scattering,12,,,,,,,,,,,,,,
Niagara,Lockport/005/1,President,,,Blanks,2,,,,,,,,,,,,,,
Niagara,Lockport/005/2,President,,,Blanks,3,,,,,,,,,,,,,,
Niagara,Lockport/005/3,President,,,Blanks,5,,,,,,,,,,,,,,
Niagara,Lockport/005/4,President,,,Blanks,0,,,,,,,,,,,,,,
Niagara,Lockport/005,President,,,Blanks,10,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,,Ballots Cast,585,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,,Ballots Cast,662,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,,Ballots Cast,571,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,,Ballots Cast,1818,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,DEM,Hillary Clinton,122,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,DEM,Hillary Clinton,121,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,DEM,Hillary Clinton,133,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,DEM,Hillary Clinton,376,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,REP,Donald J. Trump,340,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,REP,Donald J. Trump,399,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,REP,Donald J. Trump,346,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,REP,Donald J. Trump,1085,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,CON,Donald J. Trump,69,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,CON,Donald J. Trump,96,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,CON,Donald J. Trump,55,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,CON,Donald J. Trump,220,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,GRE,Jill Stein,14,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,GRE,Jill Stein,3,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,GRE,Jill Stein,5,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,GRE,Jill Stein,22,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,WOR,Hillary Clinton,6,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,WOR,Hillary Clinton,6,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,WOR,Hillary Clinton,5,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,WOR,Hillary Clinton,17,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,IND,Gary Johnson,17,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,IND,Gary Johnson,20,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,IND,Gary Johnson,10,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,IND,Gary Johnson,47,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,WEP,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,WEP,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,WEP,Hillary Clinton,4,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,WEP,Hillary Clinton,10,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,LBT,Gary Johnson,7,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,LBT,Gary Johnson,7,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,LBT,Gary Johnson,6,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,LBT,Gary Johnson,20,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,,Evan McMullin,1,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,,Evan McMullin,1,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,,Darryl Castle,0,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,,Tom Hoeflidg,0,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,,Chris Keniston,0,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,,Scattering,2,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,,Scattering,3,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,,Scattering,3,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,,Scattering,8,,,,,,,,,,,,,,
Niagara,Hartland/000/1,President,,,Blanks,5,,,,,,,,,,,,,,
Niagara,Hartland/000/2,President,,,Blanks,3,,,,,,,,,,,,,,
Niagara,Hartland/000/3,President,,,Blanks,4,,,,,,,,,,,,,,
Niagara,Hartland/000,President,,,Blanks,12,,,,,,,,,,,,,,
Niagara,Lewiston/000/1,President,,,Ballots Cast,477,,,,,,,,,,,,,,
Niagara,Lewiston/000/2,President,,,Ballots Cast,566,,,,,,,,,,,,,,
Niagara,Lewiston/000/3,President,,,Ballots Cast,492,,,,,,,,,,,,,,
Niagara,Lewiston/000/4,President,,,Ballots Cast,672,,,,,,,,,,,,,,
Niagara,Lewiston/000/5,President,,,Ballots Cast,690,,,,,,,,,,,,,,
Niagara,Lewiston/000/6,President,,,Ballots Cast,569,,,,,,,,,,,,,,
Niagara,Lewiston/000/7,President,,,Ballots Cast,559,,,,,,,,,,,,,,
Niagara,Lewiston/000/8,President,,,Ballots Cast,568,,,,,,,,,,,,,,
Niagara,Lewiston/000/9,President,,,Ballots Cast,618,,,,,,,,,,,,,,
Niagara,Lewiston/000/10,President,,,Ballots Cast,526,,,,,,,,,,,,,,
Niagara,Lewiston/000/11,President,,,Ballots Cast,717,,,,,,,,,,,,,,
Niagara,Lewiston/000/12,President,,,Ballots Cast,521,,,,,,,,,,,,,,
Niagara,Lewiston/000/13,President,,,Ballots Cast,662,,,,,,,,,,,,,,
Niagara,Lewiston/000/14,President,,,Ballots Cast,564,,,,,,,,,,,,,,
Niagara,Lewiston/000,President,,,Ballots Cast,8201,,,,,,,,,,,,,,
Niagara,Lewiston/000/1,President,,DEM,Hillary Clinton,195,,,,,,,,,,,,,,
Niagara,Lewiston/000/2,President,,DEM,Hillary Clinton,231,,,,,,,,,,,,,,
Niagara,Lewiston/000/3,President,,DEM,Hillary Clinton,198,,,,,,,,,,,,,,
Niagara,Lewiston/000/4,President,,DEM,Hillary Clinton,213,,,,,,,,,,,,,,
Niagara,Lewiston/000/5,President,,DEM,Hillary Clinton,274,,,,,,,,,,,,,,
Niagara,Lewiston/000/6,President,,DEM,Hillary Clinton,149,,,,,,,,,,,,,,
Niagara,Lewiston/000/7,President,,DEM,Hillary Clinton,165,,,,,,,,,,,,,,
Niagara,Lewiston/000/8,President,,DEM,Hillary Clinton,175,,,,,,,,,,,,,,
Niagara,Lewiston/000/9,President,,DEM,Hillary Clinton,164,,,,,,,,,,,,,,
Niagara,Lewiston/000/10,President,,DEM,Hillary Clinton,186,,,,,,,,,,,,,,
Niagara,Lewiston/000/11,President,,DEM,Hillary Clinton,298,,,,,,,,,,,,,,
Niagara,Lewiston/000/12,President,,DEM,Hillary Clinton,174,,,,,,,,,,,,,,
Niagara,Lewiston/000/13,President,,DEM,Hillary Clinton,276,,,,,,,,,,,,,,
Niagara,Lewiston/000/14,President,,DEM,Hillary Clinton,242,,,,,,,,,,,,,,
Niagara,Lewiston/000,President,,DEM,Hillary Clinton,2940,,,,,,,,,,,,,,
Niagara,Lewiston/000/1,President,,REP,Donald J. Trump,221,,,,,,,,,,,,,,
Niagara,Lewiston/000/2,President,,REP,Donald J. Trump,232,,,,,,,,,,,,,,
Niagara,Lewiston/000/3,President,,REP,Donald J. Trump,215,,,,,,,,,,,,,,
Niagara,Lewiston/000/4,President,,REP,Donald J. Trump,362,,,,,,,,,,,,,,
Niagara,Lewiston/000/5,President,,REP,Donald J. Trump,327,,,,,,,,,,,,,,
Niagara,Lewiston/000/6,President,,REP,Donald J. Trump,332,,,,,,,,,,,,,,
Niagara,Lewiston/000/7,President,,REP,Donald J. Trump,306,,,,,,,,,,,,,,
Niagara,Lewiston/000/8,President,,REP,Donald J. Trump,305,,,,,,,,,,,,,,
Niagara,Lewiston/000/9,President,,REP,Donald J. Trump,348,,,,,,,,,,,,,,
Niagara,Lewiston/000/10,President,,REP,Donald J. Trump,260,,,,,,,,,,,,,,
Niagara,Lewiston/000/11,President,,REP,Donald J. Trump,323,,,,,,,,,,,,,,
Niagara,Lewiston/000/12,President,,REP,Donald J. Trump,295,,,,,,,,,,,,,,
Niagara,Lewiston/000/13,President,,REP,Donald J. Trump,310,,,,,,,,,,,,,,
Niagara,Lewiston/000/14,President,,REP,Donald J. Trump,242,,,,,,,,,,,,,,
Niagara,Lewiston/000,President,,REP,Donald J. Trump,4078,,,,,,,,,,,,,,
Niagara,Lewiston/000/1,President,,CON,Donald J. Trump,26,,,,,,,,,,,,,,
Niagara,Lewiston/000/2,President,,CON,Donald J. Trump,57,,,,,,,,,,,,,,
Niagara,Lewiston/000/3,President,,CON,Donald J. Trump,29,,,,,,,,,,,,,,
Niagara,Lewiston/000/4,President,,CON,Donald J. Trump,43,,,,,,,,,,,,,,
Niagara,Lewiston/000/5,President,,CON,Donald J. Trump,43,,,,,,,,,,,,,,
Niagara,Lewiston/000/6,President,,CON,Donald J. Trump,50,,,,,,,,,,,,,,
Niagara,Lewiston/000/7,President,,CON,Donald J. Trump,39,,,,,,,,,,,,,,
Niagara,Lewiston/000/8,President,,CON,Donald J. Trump,55,,,,,,,,,,,,,,
Niagara,Lewiston/000/9,President,,CON,Donald J. Trump,54,,,,,,,,,,,,,,
Niagara,Lewiston/000/10,President,,CON,Donald J. Trump,41,,,,,,,,,,,,,,
Niagara,Lewiston/000/11,President,,CON,Donald J. Trump,45,,,,,,,,,,,,,,
Niagara,Lewiston/000/12,President,,CON,Donald J. Trump,27,,,,,,,,,,,,,,
Niagara,Lewiston/000/13,President,,CON,Donald J. Trump,34,,,,,,,,,,,,,,
Niagara,Lewiston/000/14,President,,CON,Donald J. Trump,35,,,,,,,,,,,,,,
Niagara,Lewiston/000,President,,CON,Donald J. Trump,578,,,,,,,,,,,,,,
Niagara,Lewiston/000/1,President,,GRE,Jill Stein,3,,,,,,,,,,,,,,
Niagara,Lewiston/000/2,President,,GRE,Jill Stein,10,,,,,,,,,,,,,,
Niagara,Lewiston/000/3,President,,GRE,Jill Stein,7,,,,,,,,,,,,,,
Niagara,Lewiston/000/4,President,,GRE,Jill Stein,4,,,,,,,,,,,,,,
Niagara,Lewiston/000/5,President,,GRE,Jill Stein,7,,,,,,,,,,,,,,
Niagara,Lewiston/000/6,President,,GRE,Jill Stein,6,,,,,,,,,,,,,,
Niagara,Lewiston/000/7,President,,GRE,Jill Stein,3,,,,,,,,,,,,,,
Niagara,Lewiston/000/8,President,,GRE,Jill Stein,3,,,,,,,,,,,,,,
Niagara,Lewiston/000/9,President,,GRE,Jill Stein,8,,,,,,,,,,,,,,
Niagara,Lewiston/000/10,President,,GRE,Jill Stein,7,,,,,,,,,,,,,,
Niagara,Lewiston/000/11,President,,GRE,Jill Stein,10,,,,,,,,,,,,,,
Niagara,Lewiston/000/12,President,,GRE,Jill Stein,4,,,,,,,,,,,,,,
Niagara,Lewiston/000/13,President,,GRE,Jill Stein,7,,,,,,,,,,,,,,
Niagara,Lewiston/000/14,President,,GRE,Jill Stein,10,,,,,,,,,,,,,,
Niagara,Lewiston/000,President,,GRE,Jill Stein,89,,,,,,,,,,,,,,
Niagara,Lewiston/000/1,President,,WOR,Hillary Clinton,6,,,,,,,,,,,,,,
Niagara,Lewiston/000/2,President,,WOR,Hillary Clinton,6,,,,,,,,,,,,,,
Niagara,Lewiston/000/3,President,,WOR,Hillary Clinton,12,,,,,,,,,,,,,,
Niagara,Lewiston/000/4,President,,WOR,Hillary Clinton,8,,,,,,,,,,,,,,
Niagara,Lewiston/000/5,President,,WOR,Hillary Clinton,7,,,,,,,,,,,,,,
Niagara,Lewiston/000/6,President,,WOR,Hillary Clinton,4,,,,,,,,,,,,,,
Niagara,Lewiston/000/7,President,,WOR,Hillary Clinton,11,,,,,,,,,,,,,,
Niagara,Lewiston/000/8,President,,WOR,Hillary Clinton,5,,,,,,,,,,,,,,
Niagara,Lewiston/000/9,President,,WOR,Hillary Clinton,9,,,,,,,,,,,,,,
Niagara,Lewiston/000/10,President,,WOR,Hillary Clinton,4,,,,,,,,,,,,,,
Niagara,Lewiston/000/11,President,,WOR,Hillary Clinton,10,,,,,,,,,,,,,,
Niagara,Lewiston/000/12,President,,WOR,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Lewiston/000/13,President,,WOR,Hillary Clinton,5,,,,,,,,,,,,,,
Niagara,Lewiston/000/14,President,,WOR,Hillary Clinton,4,,,,,,,,,,,,,,
Niagara,Lewiston/000,President,,WOR,Hillary Clinton,94,,,,,,,,,,,,,,
Niagara,Lewiston/000/1,President,,IND,Gary Johnson,11,,,,,,,,,,,,,,
Niagara,Lewiston/000/2,President,,IND,Gary Johnson,13,,,,,,,,,,,,,,
Niagara,Lewiston/000/3,President,,IND,Gary Johnson,11,,,,,,,,,,,,,,
Niagara,Lewiston/000/4,President,,IND,Gary Johnson,12,,,,,,,,,,,,,,
Niagara,Lewiston/000/5,President,,IND,Gary Johnson,10,,,,,,,,,,,,,,
Niagara,Lewiston/000/6,President,,IND,Gary Johnson,12,,,,,,,,,,,,,,
Niagara,Lewiston/000/7,President,,IND,Gary Johnson,12,,,,,,,,,,,,,,
Niagara,Lewiston/000/8,President,,IND,Gary Johnson,9,,,,,,,,,,,,,,
Niagara,Lewiston/000/9,President,,IND,Gary Johnson,12,,,,,,,,,,,,,,
Niagara,Lewiston/000/10,President,,IND,Gary Johnson,15,,,,,,,,,,,,,,
Niagara,Lewiston/000/11,President,,IND,Gary Johnson,11,,,,,,,,,,,,,,
Niagara,Lewiston/000/12,President,,IND,Gary Johnson,4,,,,,,,,,,,,,,
Niagara,Lewiston/000/13,President,,IND,Gary Johnson,8,,,,,,,,,,,,,,
Niagara,Lewiston/000/14,President,,IND,Gary Johnson,14,,,,,,,,,,,,,,
Niagara,Lewiston/000,President,,IND,Gary Johnson,154,,,,,,,,,,,,,,
Niagara,Lewiston/000/1,President,,WEP,Hillary Clinton,0,,,,,,,,,,,,,,
Niagara,Lewiston/000/2,President,,WEP,Hillary Clinton,4,,,,,,,,,,,,,,
Niagara,Lewiston/000/3,President,,WEP,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Lewiston/000/4,President,,WEP,Hillary Clinton,2,,,,,,,,,,,,,,
Niagara,Lewiston/000/5,President,,WEP,Hillary Clinton,2,,,,,,,,,,,,,,
Niagara,Lewiston/000/6,President,,WEP,Hillary Clinton,0,,,,,,,,,,,,,,
Niagara,Lewiston/000/7,President,,WEP,Hillary Clinton,2,,,,,,,,,,,,,,
Niagara,Lewiston/000/8,President,,WEP,Hillary Clinton,1,,,,,,,,,,,,,,
Niagara,Lewiston/000/9,President,,WEP,Hillary Clinton,6,,,,,,,,,,,,,,
Niagara,Lewiston/000/10,President,,WEP,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Lewiston/000/11,President,,WEP,Hillary Clinton,2,,,,,,,,,,,,,,
Niagara,Lewiston/000/12,President,,WEP,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Lewiston/000/13,President,,WEP,Hillary Clinton,1,,,,,,,,,,,,,,
Niagara,Lewiston/000/14,President,,WEP,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Lewiston/000,President,,WEP,Hillary Clinton,32,,,,,,,,,,,,,,
Niagara,Lewiston/000/1,President,,LBT,Gary Johnson,2,,,,,,,,,,,,,,
Niagara,Lewiston/000/2,President,,LBT,Gary Johnson,9,,,,,,,,,,,,,,
Niagara,Lewiston/000/3,President,,LBT,Gary Johnson,6,,,,,,,,,,,,,,
Niagara,Lewiston/000/4,President,,LBT,Gary Johnson,6,,,,,,,,,,,,,,
Niagara,Lewiston/000/5,President,,LBT,Gary Johnson,11,,,,,,,,,,,,,,
Niagara,Lewiston/000/6,President,,LBT,Gary Johnson,7,,,,,,,,,,,,,,
Niagara,Lewiston/000/7,President,,LBT,Gary Johnson,4,,,,,,,,,,,,,,
Niagara,Lewiston/000/8,President,,LBT,Gary Johnson,9,,,,,,,,,,,,,,
Niagara,Lewiston/000/9,President,,LBT,Gary Johnson,3,,,,,,,,,,,,,,
Niagara,Lewiston/000/10,President,,LBT,Gary Johnson,4,,,,,,,,,,,,,,
Niagara,Lewiston/000/11,President,,LBT,Gary Johnson,4,,,,,,,,,,,,,,
Niagara,Lewiston/000/12,President,,LBT,Gary Johnson,3,,,,,,,,,,,,,,
Niagara,Lewiston/000/13,President,,LBT,Gary Johnson,8,,,,,,,,,,,,,,
Niagara,Lewiston/000/14,President,,LBT,Gary Johnson,4,,,,,,,,,,,,,,
Niagara,Lewiston/000,President,,LBT,Gary Johnson,80,,,,,,,,,,,,,,
Niagara,Lewiston/000/1,President,,,Evan McMullin,1,,,,,,,,,,,,,,
Niagara,Lewiston/000/2,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lewiston/000/3,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lewiston/000/4,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lewiston/000/5,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lewiston/000/6,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lewiston/000/7,President,,,Evan McMullin,1,,,,,,,,,,,,,,
Niagara,Lewiston/000/8,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lewiston/000/9,President,,,Evan McMullin,1,,,,,,,,,,,,,,
Niagara,Lewiston/000/10,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lewiston/000/11,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lewiston/000/12,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Lewiston/000/13,President,,,Evan McMullin,2,,,,,,,,,,,,,,
Niagara,Lewiston/000/14,President,,,Evan McMullin,1,,,,,,,,,,,,,,
